"Name","val_acc","test_acc","State","ID","Notes","User","Group","Job Type","Tags","Updated","End Time","Sweep","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","Created","Runtime","GradC","act_B","act_F","architecture","batchsize","bn_affine","dataset","epochs","fw_bn","grad_clip_F","lr_F","method","mmt_F","wd_F","loss_scale_ssl","loss_scale_C","seed","bias_init","bw_bn","eta_min","filter_target","grad_clip_B","lr_B","mmt_B","mode","num_chn","optimizer","task","task_transform","tmax","warmup","wd_B","yaml","best_epoch","test_loss","val_loss"
"CIFAR10_CCL_none","0.7708","","crashed","4kg86q79","-","","","","","2024-05-04T01:06:16.000Z","2024-05-04T01:06:16.000Z","","desa-compute-01.cs.cornell.edu","","a275726cdc0afeb977d404cc1d015a88004317ff","https://github.com/IandRover/CCL/tree/a275726cdc0afeb977d404cc1d015a88004317ff","1","NVIDIA GeForce RTX 2080 Ti","2024-05-04T00:40:46.000Z","1530","1","elu","elu","cnn_pool","128","1","CIFAR10","100","0","3","1.5","CCL","0.2","0.000001","0.5","2","1","zero","0","0.001","0","3","1.5","0.2","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","","","0.687520327758789"
"CIFAR10_CCL_none","0.7708","0.7899","finished","0hi2k9ao","-","","","","","2024-05-03T22:59:31.000Z","2024-05-03T22:59:31.000Z","","campbell-compute-01.mae.cornell.edu","","a275726cdc0afeb977d404cc1d015a88004317ff","https://github.com/IandRover/CCL/tree/a275726cdc0afeb977d404cc1d015a88004317ff","1","NVIDIA GeForce RTX 3090","2024-05-03T22:09:05.000Z","3026","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","0","0.5","CCL","0","0.000001","0.5","2","0","zero","0","0.001","0","0","0.5","0","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","97","0.6284843768119812","0.6819567638397217"
"CIFAR10_CCL_none","0.7708","0.7912","finished","pmsndyv3","-","","","","","2024-05-04T03:28:25.000Z","2024-05-04T03:28:25.000Z","","dgx2-compute-02.coecis.cornell.edu","","73fcf4c11a5709a78243bbe2d536e89fd74a5be5","https://github.com/IandRover/CCL/tree/73fcf4c11a5709a78243bbe2d536e89fd74a5be5","1","Tesla V100-SXM3-32GB-H","2024-05-04T02:56:42.000Z","1903","1","elu","elu","cnn_pool","128","1","CIFAR10","100","0","0","1.5","CCL","0.2","0.000001","0.5","1","0","zero","0","0.001","0","0","1.5","0.2","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","91","0.6282517565727234","0.6709190168380738"
"CIFAR10_CCL_none","0.7708","0.7916","finished","kjaf5v2a","-","","","","","2024-05-03T17:40:49.000Z","2024-05-03T17:40:49.000Z","","hinton.cs.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce GTX 1080 Ti","2024-05-03T16:50:05.000Z","3044","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","0.08","1.5","CCL","0.9","0.000001","","2","0","zero","0","0.001","0","0.08","1.5","0.9","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","92","0.6191391492843628","0.6686011817932129"
"CIFAR10_CCL_none","0.7706","0.7878","finished","79uk0hxh","-","","","","","2024-05-03T11:09:45.000Z","2024-05-03T11:09:45.000Z","","coecis-compute-02.coecis.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce GTX 1080 Ti","2024-05-03T10:22:54.000Z","2811","1","elu","elu","cnn_pool","256","1","CIFAR10","100","0","0.3","1","CCL","0.2","0.000001","","1","1","zero","0","0.001","0.2","0.3","1","0.2","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","97","0.6568245436191559","0.7262364082336425"
"CIFAR10_CCL_none","0.7706","0.795","finished","sqdrznd2","-","","","","","2024-05-03T18:18:25.000Z","2024-05-03T18:18:25.000Z","","gadikota-compute-01.cee.cornell.edu","","e49d56b356658f6996e4b80085807dffb4f5bc85","https://github.com/IandRover/CCL/tree/e49d56b356658f6996e4b80085807dffb4f5bc85","1","NVIDIA GeForce RTX 2080 Ti","2024-05-03T17:20:34.000Z","3471","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","0.1","1.2","CCL","0.9","0.000001","0.5","4","0","zero","0","0.001","0","0.1","1.2","0.9","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","95","0.6158519979476929","0.6961238477706909"
"CIFAR10_CCL_none","0.7706","0.7973","finished","or116fzd","-","","","","","2024-05-03T14:44:24.000Z","2024-05-03T14:44:24.000Z","","sablab-gpu-07.ece.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA TITAN Xp","2024-05-03T13:59:01.000Z","2723","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","0.08","1.2","CCL","0.7","0.000001","","1","0","zero","0","0.001","0","0.08","1.2","0.7","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","86","0.620468521642685","0.6949277972221375"
"CIFAR10_CCL_none","0.7706","0.7829","finished","di0b27hp","-","","","","","2024-05-03T06:13:10.000Z","2024-05-03T06:13:10.000Z","","desa-compute-01.cs.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce RTX 2080 Ti","2024-05-03T05:38:22.000Z","2088","1","elu","elu","cnn_pool","128","1","CIFAR10","100","0","0","0.5","CCL","0.2","0.000001","","2","1","zero","0","0.001","0","0","0.5","0.2","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","74","0.6586033368110656","0.7022334548950195"
"CIFAR10_CCL_none","0.7706","0.7872","finished","k74rx6iu","-","","","","","2024-05-03T13:17:59.000Z","2024-05-03T13:17:59.000Z","","desa-compute-01.cs.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce RTX 2080 Ti","2024-05-03T12:40:58.000Z","2221","1","elu","elu","cnn_pool","128","1","CIFAR10","100","0","1","0.5","CCL","0.2","0.000001","","2","1","zero","0","0.001","0","1","0.5","0.2","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","98","0.6546795620441437","0.7119001551628112"
"CIFAR10_CCL_none","0.7706","0.7947","finished","lqzbu8ss","-","","","","","2024-05-03T17:47:21.000Z","2024-05-03T17:47:21.000Z","","harpo.cs.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce GTX 1080 Ti","2024-05-03T16:55:45.000Z","3096","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","0.08","1.5","CCL","0.9","0.000001","","2","1","zero","0","0.001","0","0.08","1.5","0.9","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","90","0.6286747919082641","0.7059125906467437"
"CIFAR10_CCL_none","0.7704","0.7915","finished","1sd1xtc6","-","","","","","2024-05-03T10:59:36.000Z","2024-05-03T10:59:36.000Z","","sablab-gpu-07.ece.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA TITAN Xp","2024-05-03T10:22:40.000Z","2216","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","0","0.5","CCL","0.2","0.000001","","2","0","zero","0","0.001","0","0","0.5","0.2","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","89","0.6173610456466675","0.6848934809207916"
"CIFAR10_CCL_none","0.7704","0.7842","finished","bcbzg50f","-","","","","","2024-05-03T16:44:38.000Z","2024-05-03T16:44:38.000Z","","lil-compute-02.tech.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA TITAN RTX","2024-05-03T16:12:34.000Z","1924","1","elu","elu","cnn_pool","128","1","CIFAR10","100","0","1","1.5","CCL","0.2","0.000001","","1","1","zero","0","0.001","0","1","1.5","0.2","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","89","0.6380593389511109","0.6771508993148804"
"CIFAR10_CCL_none","0.7704","0.7958","finished","4s6c298p","-","","","","","2024-05-03T09:39:19.000Z","2024-05-03T09:39:19.000Z","","hinton.cs.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce GTX 1080 Ti","2024-05-03T08:55:11.000Z","2648","1","elu","elu","cnn_pool","256","1","CIFAR10","100","0","0.3","0.3","CCL","0.8","0.000001","","1","0","zero","0","0.001","0.2","0.3","0.3","0.8","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","66","0.6417418425559998","0.6967935854911804"
"CIFAR10_CCL_none","0.7704","0.7905","finished","qxk90ndy","-","","","","","2024-05-03T14:32:44.000Z","2024-05-03T14:32:44.000Z","","desa-compute-01.cs.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce RTX 2080 Ti","2024-05-03T13:55:14.000Z","2250","1","elu","elu","cnn_pool","128","1","CIFAR10","100","0","1","0.5","CCL","0.8","0.000001","","2","1","zero","0","0.001","0","1","0.5","0.8","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","80","0.6213947664260864","0.6789923063278198"
"CIFAR10_CCL_none","0.77","0.7909","finished","drl3oc89","-","","","","","2024-05-03T17:00:05.000Z","2024-05-03T17:00:05.000Z","","harpo.cs.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce GTX 1080 Ti","2024-05-03T16:06:21.000Z","3224","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","0.08","1.5","CCL","0.7","0.000001","","1","1","zero","0","0.001","0","0.08","1.5","0.7","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","90","0.6261008525371552","0.709106850528717"
"CIFAR10_CCL_none","0.77","","crashed","c0g96n14","-","","","","","2024-05-03T21:12:38.000Z","2024-05-03T21:12:38.000Z","","tripods-compute-01.cs.cornell.edu","","a275726cdc0afeb977d404cc1d015a88004317ff","https://github.com/IandRover/CCL/tree/a275726cdc0afeb977d404cc1d015a88004317ff","1","NVIDIA GeForce GTX 1080 Ti","2024-05-03T20:51:38.000Z","1260","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","1","1","CCL","0.2","0.000001","0.5","1","0","zero","0","0.001","0.2","1","1","0.2","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","","","0.6837908634185791"
"CIFAR10_CCL_none","0.77","0.7905","finished","1n1x6v08","-","","","","","2024-05-03T17:49:54.000Z","2024-05-03T17:49:54.000Z","","sablab-gpu-07.ece.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA TITAN Xp","2024-05-03T17:08:02.000Z","2512","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","1","0.5","CCL","0","0.000001","","2","0","zero","0","0.001","0","1","0.5","0","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","86","0.626558594083786","0.7039430205345154"
"CIFAR10_CCL_none","0.77","0.7883","finished","ledlljrs","-","","","","","2024-05-03T06:32:14.000Z","2024-05-03T06:32:14.000Z","","kuleshov-compute-03.tech.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA RTX A5000","2024-05-03T06:00:32.000Z","1902","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","0","0.5","CCL","0.2","0.000001","","2","0","zero","0","0.001","0","0","0.5","0.2","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","99","0.625099327659607","0.6692267956733704"
"CIFAR10_CCL_none","0.77","0.7885","finished","2jldstog","-","","","","","2024-05-03T21:15:12.000Z","2024-05-03T21:15:12.000Z","","nikola-compute-05.cs.cornell.edu","","a275726cdc0afeb977d404cc1d015a88004317ff","https://github.com/IandRover/CCL/tree/a275726cdc0afeb977d404cc1d015a88004317ff","1","NVIDIA TITAN X (Pascal)","2024-05-03T20:15:03.000Z","3609","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","1","1","CCL","0","0.000001","0.5","1","1","zero","0","0.001","0","1","1","0","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","98","0.6212572024345397","0.691522308921814"
"CIFAR10_CCL_none","0.77","0.7874","finished","sm8lc50i","-","","","","","2024-05-03T23:30:31.000Z","2024-05-03T23:30:31.000Z","","desa-compute-01.cs.cornell.edu","","a275726cdc0afeb977d404cc1d015a88004317ff","https://github.com/IandRover/CCL/tree/a275726cdc0afeb977d404cc1d015a88004317ff","1","NVIDIA GeForce RTX 2080 Ti","2024-05-03T22:55:28.000Z","2103","1","elu","elu","cnn_pool","128","1","CIFAR10","100","0","3","1","CCL","0.5","0.000001","0.5","2","1","zero","0","0.001","0","3","1","0.5","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","98","0.6390481479644775","0.6958260559082031"
"CIFAR10_CCL_none","0.7698","0.7925","finished","0ac64q0c","-","","","","","2024-05-03T18:57:20.000Z","2024-05-03T18:57:20.000Z","","sablab-gpu-07.ece.cornell.edu","","a275726cdc0afeb977d404cc1d015a88004317ff","https://github.com/IandRover/CCL/tree/a275726cdc0afeb977d404cc1d015a88004317ff","1","NVIDIA TITAN Xp","2024-05-03T18:19:11.000Z","2289","1","elu","elu","cnn_pool","128","1","CIFAR10","100","0","1","1.5","CCL","0.8","0.000001","0.5","1","0","zero","0","0.001","0","1","1.5","0.8","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","95","0.6287708329677582","0.676749174118042"
"CIFAR10_CCL_none","0.7698","0.7977","finished","xigjxsxu","-","","","","","2024-05-04T01:14:40.000Z","2024-05-04T01:14:40.000Z","","gadikota-compute-01.cee.cornell.edu","","a275726cdc0afeb977d404cc1d015a88004317ff","https://github.com/IandRover/CCL/tree/a275726cdc0afeb977d404cc1d015a88004317ff","","","2024-05-03T20:01:50.000Z","18770","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","0.08","1","CCL","0.9","0.000001","0.5","4","0","zero","0","0.001","0","0.08","1","0.9","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","89","0.6083151012420654","0.6862764178276062"
"CIFAR10_CCL_none","0.7696","0.7892","finished","mrhukeuy","-","","","","","2024-05-03T06:06:17.000Z","2024-05-03T06:06:17.000Z","","desa-compute-01.cs.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce RTX 2080 Ti","2024-05-03T05:13:32.000Z","3165","1","elu","elu","cnn_pool","32","1","CIFAR10","100","0","0","0.5","CCL","0","0.000001","","2","0","zero","0","0.001","0","0","0.5","0","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","95","0.6297271556854248","0.6940407945632935"
"CIFAR10_CCL_none","0.7696","0.799","finished","p6c3yhjc","-","","","","","2024-05-03T09:03:36.000Z","2024-05-03T09:03:36.000Z","","sablab-gpu-07.ece.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA TITAN Xp","2024-05-03T08:32:30.000Z","1866","1","elu","elu","cnn_pool","128","1","CIFAR10","100","0","0","1","CCL","0.8","0.000001","","1","0","zero","0","0.001","0","0","1","0.8","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","98","0.6083119620800018","0.6918560290336608"
"CIFAR10_CCL_none","0.7696","0.7858","finished","l977ez1p","-","","","","","2024-05-03T09:49:14.000Z","2024-05-03T09:49:14.000Z","","lil-compute-02.tech.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA TITAN RTX","2024-05-03T09:15:41.000Z","2013","1","elu","elu","cnn_pool","128","1","CIFAR10","100","0","0","1.5","CCL","0","0.000001","","1","1","zero","0","0.001","0","0","1.5","0","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","99","0.6418187501907349","0.654778394985199"
"CIFAR10_CCL_none","0.7694","0.7958","finished","yfo8hfv7","-","","","","","2024-05-03T19:37:50.000Z","2024-05-03T19:37:50.000Z","","harpo.cs.cornell.edu","","a275726cdc0afeb977d404cc1d015a88004317ff","https://github.com/IandRover/CCL/tree/a275726cdc0afeb977d404cc1d015a88004317ff","1","NVIDIA GeForce GTX 1080 Ti","2024-05-03T18:44:55.000Z","3175","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","0.05","1","CCL","0.9","0.000001","0.5","1","1","zero","0","0.001","0","0.05","1","0.9","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","93","0.6111316152572632","0.6935075644671918"
"CIFAR10_CCL_none","0.7694","0.7885","finished","bxiaau3l","-","","","","","2024-05-03T08:41:22.000Z","2024-05-03T08:41:22.000Z","","kuleshov-compute-03.tech.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA RTX A5000","2024-05-03T08:09:22.000Z","1920","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","0","1","CCL","0.2","0.000001","","2","0","zero","0","0.001","0","0","1","0.2","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","77","0.6253663711547851","0.6988217344284058"
"CIFAR10_CCL_none","0.7694","0.7913","finished","kncdag7e","-","","","","","2024-05-03T17:40:59.000Z","2024-05-03T17:40:59.000Z","","sablab-gpu-07.ece.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA TITAN Xp","2024-05-03T16:58:14.000Z","2565","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","0.05","1","CCL","0.7","0.000001","","1","0","zero","0","0.001","0","0.05","1","0.7","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","88","0.6271758253097535","0.696806369972229"
"CIFAR10_CCL_none","0.7694","0.796","finished","h0rihbuy","-","","","","","2024-05-03T15:01:14.000Z","2024-05-03T15:01:14.000Z","","desa-compute-01.cs.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce RTX 2080 Ti","2024-05-03T14:08:08.000Z","3186","1","elu","elu","cnn_pool","32","1","CIFAR10","100","0","0","1.5","CCL","0.5","0.000001","","2","0","zero","0","0.001","0","0","1.5","0.5","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","97","0.6294918801784516","0.7017386337280274"
"CIFAR10_CCL_none","0.7694","0.7935","finished","3xvzx0ko","-","","","","","2024-05-03T16:17:38.000Z","2024-05-03T16:17:38.000Z","","hinton.cs.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce GTX 1080 Ti","2024-05-03T15:33:19.000Z","2659","1","elu","elu","cnn_pool","256","1","CIFAR10","100","0","1","0.3","CCL","0.8","0.000001","","1","0","zero","0","0.001","0.2","1","0.3","0.8","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","87","0.63748435754776","0.7075704216957093"
"CIFAR10_CCL_none","0.7692","0.7884","finished","72umzvl1","-","","","","","2024-05-03T08:07:48.000Z","2024-05-03T08:07:48.000Z","","desa-compute-01.cs.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce RTX 2080 Ti","2024-05-03T07:33:11.000Z","2077","1","elu","elu","cnn_pool","128","1","CIFAR10","100","0","0","1","CCL","0","0.000001","","2","0","zero","0","0.001","0","0","1","0","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","95","0.6292026671409607","0.6866261587142944"
"CIFAR10_CCL_none","0.7692","0.7918","finished","jyskvid9","-","","","","","2024-05-05T06:53:36.000Z","2024-05-05T06:53:36.000Z","","kuleshov-compute-03.tech.cornell.edu","","536ddc178b97e5ce41f1a9a533b847d4fbfdf351","https://github.com/IandRover/CCL/tree/536ddc178b97e5ce41f1a9a533b847d4fbfdf351","1","NVIDIA RTX A5000","2024-05-05T06:21:08.000Z","1948","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","0.3","1.2","CCL","0.9","0.000001","0.5","1","1","zero","0","0.001","0","0.3","1.2","0.9","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","96","0.6279315592765808","0.6996146638393402"
"CIFAR10_CCL_none","0.7692","0.7907","finished","kvt5zyuu","-","","","","","2024-05-03T20:13:56.000Z","2024-05-03T20:13:56.000Z","","lil-compute-02.tech.cornell.edu","","a275726cdc0afeb977d404cc1d015a88004317ff","https://github.com/IandRover/CCL/tree/a275726cdc0afeb977d404cc1d015a88004317ff","1","NVIDIA TITAN RTX","2024-05-03T19:38:42.000Z","2114","1","elu","elu","cnn_pool","128","1","CIFAR10","100","0","3","0.5","CCL","0.8","0.000001","0.5","1","1","zero","0","0.001","0","3","0.5","0.8","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","73","0.630787919330597","0.6954154549598693"
"CIFAR10_CCL_none","0.769","0.7873","finished","k3adu1ju","-","","","","","2024-05-03T05:38:02.000Z","2024-05-03T05:38:02.000Z","","desa-compute-01.cs.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce RTX 2080 Ti","2024-05-03T05:04:35.000Z","2007","1","elu","elu","cnn_pool","128","1","CIFAR10","100","0","0","0.5","CCL","0","0.000001","","2","1","zero","0","0.001","0","0","0.5","0","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","99","0.6857199254035949","0.7466039909362793"
"CIFAR10_CCL_none","0.769","0.7955","finished","8h0ah0zx","-","","","","","2024-05-03T07:33:00.000Z","2024-05-03T07:33:00.000Z","","desa-compute-01.cs.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce RTX 2080 Ti","2024-05-03T06:58:09.000Z","2091","1","elu","elu","cnn_pool","128","1","CIFAR10","100","0","0","0.5","CCL","0.8","0.000001","","2","0","zero","0","0.001","0","0","0.5","0.8","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","82","0.6172231219768524","0.6850840579032897"
"CIFAR10_CCL_none","0.7688","0.7899","finished","w2n76oxn","-","","","","","2024-05-04T06:13:33.000Z","2024-05-04T06:13:33.000Z","","marschner-compute-01.cs.cornell.edu","","536ddc178b97e5ce41f1a9a533b847d4fbfdf351","https://github.com/IandRover/CCL/tree/536ddc178b97e5ce41f1a9a533b847d4fbfdf351","1","NVIDIA GeForce RTX 3090","2024-05-04T05:25:32.000Z","2881","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","0","1.5","CCL","0.2","0.000001","0.5","2","1","zero","0","0.001","0","0","1.5","0.2","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","93","0.6257649568557739","0.6816253284454346"
"CIFAR10_CCL_none","0.7686","0.7919","finished","uguoov8m","-","","","","","2024-05-03T10:33:38.000Z","2024-05-03T10:33:38.000Z","","coecis-compute-02.coecis.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce GTX 1080 Ti","2024-05-03T09:36:52.000Z","3406","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","0.3","0.3","CCL","0.2","0.000001","","1","1","zero","0","0.001","0.2","0.3","0.3","0.2","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","92","0.6335645897865295","0.7042113182067871"
"CIFAR10_CCL_none","0.7686","0.7888","finished","d113zdv5","-","","","","","2024-05-03T23:10:42.000Z","2024-05-03T23:10:42.000Z","","lil-compute-02.tech.cornell.edu","","a275726cdc0afeb977d404cc1d015a88004317ff","https://github.com/IandRover/CCL/tree/a275726cdc0afeb977d404cc1d015a88004317ff","1","NVIDIA TITAN RTX","2024-05-03T22:35:44.000Z","2098","1","elu","elu","cnn_pool","128","1","CIFAR10","100","0","3","1.5","CCL","0","0.000001","0.5","1","1","zero","0","0.001","0","3","1.5","0","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","75","0.6453598644256592","0.7002764388084411"
"CIFAR10_CCL_none","0.7686","0.7864","finished","whni0han","-","","","","","2024-05-03T23:51:52.000Z","2024-05-03T23:51:52.000Z","","desa-compute-01.cs.cornell.edu","","a275726cdc0afeb977d404cc1d015a88004317ff","https://github.com/IandRover/CCL/tree/a275726cdc0afeb977d404cc1d015a88004317ff","1","NVIDIA GeForce RTX 2080 Ti","2024-05-03T22:59:31.000Z","3141","1","elu","elu","cnn_pool","32","1","CIFAR10","100","0","1","1.5","CCL","0","0.000001","0.5","2","0","zero","0","0.001","0","1","1.5","0","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","94","0.6473621903419494","0.6977409976243972"
"CIFAR10_CCL_none","0.7684","0.7855","finished","791cqxd0","-","","","","","2024-05-03T17:40:52.000Z","2024-05-03T17:40:52.000Z","","sablab-gpu-07.ece.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA TITAN Xp","2024-05-03T17:01:51.000Z","2341","1","elu","elu","cnn_pool","128","1","CIFAR10","100","0","1","1.5","CCL","0.2","0.000001","","1","0","zero","0","0.001","0","1","1.5","0.2","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","84","0.6379818871498107","0.7051585008621216"
